Date,Dow,France,Germany,S&P 500,Hong Kong,NASDAQ,Korea,Japan,Shanghai,Philadelphia,Taiwan,Future,OpenChange,selfDef,kMeans
2020/7/29,0.61,0.6,-0.1,1.24,0.45,1.35,0.27,-1.15,2.06,2.23,-0.36,1.81,150.89,4,4
2020/7/30,-0.85,-2.13,-3.45,-0.38,-0.69,0.43,0.17,-0.26,-0.23,1.96,1.45,-0.04,-69.46,1,1
2020/7/31,0.44,-1.43,-0.54,0.77,-0.47,1.49,-0.78,-2.82,0.71,-0.52,-0.46,-0.21,-22.07,1,1
2020/8/3,0.89,1.93,2.71,0.72,-0.56,1.47,0.07,2.24,1.75,1.91,-1.2,0.42,64.85,3,3
2020/8/4,0.62,0.28,-0.36,0.36,2.0,0.35,1.29,1.7,0.11,1.49,1.57,0.51,52.42,3,3
2020/8/5,1.39,0.9,0.47,0.64,0.62,0.52,1.4,-0.26,0.17,-0.1,0.73,0.64,91.94,3,4
2020/8/6,0.68,-0.98,-0.54,0.64,-0.69,1.0,1.33,-0.43,0.26,-0.12,0.87,0.23,-12.07,0,0
2020/8/7,0.17,0.09,0.66,0.06,-1.6,-0.87,0.39,-0.39,-0.96,-1.18,-0.66,0.16,-42.07,1,1
2020/8/11,-0.38,2.41,2.04,-0.8,2.11,-1.69,1.35,1.88,-1.15,-1.14,-0.88,-0.28,-66.56,1,1
2020/8/12,1.05,0.9,0.86,1.4,1.42,2.13,0.57,0.41,-0.63,3.36,-0.86,1.04,88.52,3,4
2020/8/13,-0.29,-0.61,-0.5,-0.2,-0.05,0.27,0.21,1.78,0.04,-1.11,0.73,-0.14,-53.16,1,1
2020/8/14,0.12,-1.58,-0.71,-0.02,-0.19,-0.21,-1.23,0.17,1.19,-0.07,0.25,-0.22,18.48,0,0
2020/8/18,-0.24,-0.68,-0.3,0.23,0.08,0.73,-2.46,-0.2,0.36,-0.58,-0.65,0.2,32.7,3,3
2020/8/19,-0.31,0.79,0.74,-0.44,-0.74,-0.57,0.52,0.26,-1.24,-0.63,-0.73,-0.23,-13.89,0,0
2020/8/20,0.17,-1.33,-1.14,0.32,-1.54,1.06,-3.66,-1.0,-1.3,-0.9,-3.26,1.03,99.88,3,4
2020/8/21,0.69,-0.3,-0.51,0.34,1.3,0.42,1.34,0.17,0.5,0.79,1.98,0.01,21.94,3,3
2020/8/24,1.35,2.28,2.36,1.0,1.74,0.6,1.1,0.28,0.15,0.96,0.31,0.24,59.27,3,3
2020/8/25,-0.21,0.01,-0.04,0.36,-0.26,0.76,1.58,1.35,-0.36,1.07,0.88,0.06,10.71,0,0
2020/8/26,0.3,0.8,0.98,1.02,0.02,1.73,0.11,-0.03,-1.3,0.32,0.59,0.57,55.36,3,3
2020/8/27,0.57,-0.64,-0.71,0.17,-0.83,-0.34,-1.05,-0.35,0.61,-1.34,-0.28,-0.24,-38.01,1,1
2020/8/28,0.57,-0.26,-0.48,0.67,0.56,0.6,0.4,-1.41,1.6,1.98,-0.53,0.35,34.59,3,3
2020/8/31,-0.78,-1.11,-0.67,-0.22,-0.96,0.68,-1.17,1.12,-0.24,-0.16,-1.08,-0.33,25.94,3,3
2020/9/1,0.76,-0.18,0.22,0.75,0.03,1.39,1.01,-0.01,0.44,1.96,0.89,0.37,69.15,3,3
2020/9/2,1.59,1.9,2.07,1.54,-0.26,0.98,0.63,0.47,-0.17,2.84,-0.03,0.63,75.47,3,4
2020/9/3,-2.78,-0.44,-1.4,-3.51,-0.45,-4.96,1.33,0.94,-0.58,-5.74,0.46,-1.22,-112.05,2,2
2020/9/4,-0.56,-0.89,-1.65,-0.81,-1.25,-1.27,-1.15,-1.11,-0.87,-0.96,-0.94,-0.21,7.98,0,0
2020/9/8,-2.25,-1.59,-1.01,-2.78,0.14,-4.11,0.74,0.8,0.72,-4.71,0.49,-0.96,-71.38,1,1
2020/9/9,1.6,1.4,2.07,2.01,-0.63,2.71,-1.09,-1.04,-1.86,2.89,-0.43,0.52,57.16,3,3
2020/9/10,-1.45,-0.38,-0.21,-1.76,-0.64,-1.99,0.87,0.88,-0.61,-1.47,0.66,-0.6,5.71,0,0
2020/9/11,0.48,0.2,-0.05,0.05,0.78,-0.6,0.01,0.74,0.79,-0.07,-0.12,-0.23,4.46,0,0
2020/9/14,1.18,0.35,-0.07,1.27,0.56,1.87,1.3,0.65,0.57,2.12,0.88,0.09,-0.4,0,0
2020/9/15,0.01,0.32,0.18,0.52,0.38,1.21,0.65,-0.44,0.51,1.72,0.45,0.8,144.16,4,4
2020/9/16,0.13,0.13,0.29,-0.46,-0.03,-1.25,-0.31,0.09,-0.36,-1.07,1.02,-0.19,-56.61,1,1
2020/9/17,-0.47,-0.69,-0.36,-0.84,-1.56,-1.27,-1.22,-0.67,-0.41,-0.06,-0.8,0.12,-14.14,0,0
2020/9/18,-0.88,-1.22,-0.7,-1.12,0.47,-1.07,0.26,0.18,2.07,-1.51,0.02,-0.46,-1.01,0,0
2020/9/23,-1.92,0.62,0.39,-2.37,0.11,-3.02,0.03,-0.06,0.17,-2.46,-0.49,-0.9,-96.4,1,2
2020/9/24,0.2,-0.83,-0.29,0.3,-1.82,0.37,-2.59,-1.11,-1.72,0.97,-2.54,0.59,48.56,3,3
2020/9/25,1.34,-0.69,-1.09,1.6,-0.32,2.26,0.27,0.51,-0.12,1.42,-0.26,0.59,49.45,3,3
2020/9/28,1.51,2.4,3.22,1.61,1.04,1.87,1.29,1.32,-0.06,2.75,1.88,0.4,25.34,3,3
2020/9/29,-0.48,-0.23,-0.35,-0.48,-0.85,-0.29,0.86,0.12,0.21,0.22,0.04,0.28,15.92,0,0
2020/10/12,0.88,0.66,0.67,1.64,2.2,2.56,0.49,-0.26,2.64,1.48,0.53,0.45,32.53,3,3
2020/10/14,-0.58,-0.12,0.07,-0.66,0.07,-0.8,-0.94,0.11,-0.56,-0.53,-0.21,-0.22,-27.02,1,1
2020/10/15,-0.07,-2.11,-2.49,-0.15,-2.06,-0.47,-0.81,-0.51,-0.26,-0.25,-0.71,-0.05,-13.66,0,0
2020/10/16,0.39,2.03,1.62,0.01,0.94,-0.36,-0.83,-0.41,0.13,-0.47,-0.6,-0.05,52.95,3,3
2020/10/19,-1.44,0.14,-0.42,-1.63,0.64,-1.65,0.22,1.11,-0.71,-0.58,1.24,-0.47,-18.35,0,1
2020/10/20,0.4,-0.27,-0.92,0.47,0.11,0.33,0.5,-0.44,0.47,0.0,-0.36,0.18,27.51,3,3
2020/10/21,-0.35,-1.53,-1.41,-0.22,0.75,-0.28,0.53,0.31,-0.09,-0.78,0.12,-0.1,-22.28,1,1
2020/10/22,0.54,-0.05,-0.12,0.52,0.13,0.19,-0.67,-0.7,-0.38,0.13,0.31,0.23,28.09,3,3
2020/10/23,-0.1,1.2,0.82,0.34,0.54,0.37,0.24,0.18,-1.04,-0.43,-0.14,0.22,24.73,3,3
2020/10/27,-0.8,-1.77,-0.93,-0.3,-0.53,0.64,-0.56,-0.04,0.1,-0.33,-0.26,-0.09,-21.25,1,1
2020/10/28,-3.43,-3.37,-4.17,-3.53,-0.32,-3.73,0.62,-0.29,0.46,-3.39,-0.63,-1.33,-106.11,2,2
2020/10/29,0.52,-0.03,0.32,1.19,-0.49,1.64,-0.79,-0.37,0.11,2.73,-1.02,-0.25,-11.56,0,0
2020/10/30,-0.59,0.54,-0.36,-1.21,-1.95,-2.45,-2.56,-1.52,-1.47,-1.64,-0.92,0.45,18.98,0,0
2020/11/2,1.6,2.11,2.01,1.23,1.46,0.42,1.46,1.39,0.02,0.62,0.36,0.46,49.97,3,3
2020/11/4,1.34,2.44,1.95,2.2,-0.21,3.85,0.6,1.72,0.19,3.54,1.04,0.37,10.11,0,0
2020/11/5,1.95,1.24,1.98,1.95,3.25,2.59,2.4,1.73,1.3,4.4,0.4,0.57,33.69,3,3
2020/11/6,-0.24,-0.46,-0.7,-0.03,0.07,0.04,0.11,0.91,-0.24,1.61,0.42,0.43,80.45,3,4
2020/11/9,2.95,7.57,4.94,1.17,1.18,-1.53,1.27,2.12,1.86,-1.25,1.19,0.37,-36.82,1,1
2020/11/10,0.9,1.55,0.51,-0.14,1.1,-1.37,0.23,0.26,-0.4,-3.01,-0.35,0.16,-14.68,0,0
2020/11/11,-0.08,0.48,0.4,0.77,-0.28,2.01,1.35,1.78,-0.53,3.67,1.38,0.25,62.67,3,3
2020/11/12,-1.08,-1.52,-1.24,-1.0,-0.22,-0.65,-0.41,0.68,-0.11,-1.31,-0.3,-0.11,0.02,0,0
2020/11/13,1.37,0.33,0.18,1.36,-0.05,1.02,0.74,-0.53,-0.86,1.23,0.39,0.6,83.41,3,4
2020/11/16,1.6,1.7,0.47,1.16,0.86,0.8,1.97,2.05,1.11,2.48,2.1,0.74,171.94,4,4
2020/11/17,-0.56,0.21,-0.04,-0.48,0.13,-0.21,-0.15,0.42,-0.21,-0.86,0.3,0.16,35.41,3,3
2020/11/18,-1.16,0.52,0.52,-1.16,0.49,-0.82,0.26,-1.1,0.22,-0.72,1.33,0.15,1.97,0,0
2020/11/19,0.15,-0.67,-0.88,0.39,-0.71,0.87,0.07,-0.36,0.47,1.57,-0.37,0.1,-19.84,0,1
2020/11/20,-0.75,0.39,0.39,-0.68,0.36,-0.42,0.24,-0.42,0.44,-0.57,-0.04,-0.07,77.11,3,4
2020/11/24,1.54,1.21,1.26,1.62,0.39,1.31,0.58,2.5,-0.34,0.53,-0.51,0.51,53.82,3,3
2020/11/25,-0.58,0.23,-0.02,-0.16,0.31,0.48,-0.62,0.5,-1.19,-0.34,-0.49,0.31,24.96,3,3
2020/11/27,0.13,0.56,0.37,0.24,0.28,0.92,0.29,0.4,1.14,1.2,0.15,0.24,50.56,3,3
2020/11/30,-0.91,-1.42,-0.33,-0.46,-2.06,-0.06,-1.6,-0.79,-0.49,1.21,-1.04,0.13,87.66,3,4
2020/12/1,0.63,1.14,0.69,1.13,0.86,1.28,1.66,1.34,1.77,1.74,1.19,0.36,84.84,3,4
2020/12/2,0.2,0.02,-0.52,0.18,-0.13,-0.05,1.58,0.05,-0.07,0.24,0.75,0.04,-0.65,0,0
2020/12/3,0.29,-0.15,-0.45,-0.06,0.74,0.23,0.76,0.03,-0.21,-0.01,-0.09,0.07,33.08,3,3
2020/12/4,0.83,0.62,0.35,0.88,0.4,0.7,1.31,-0.22,0.07,2.83,1.11,0.32,97.56,3,4
2020/12/7,-0.49,-0.64,-0.21,-0.19,-1.23,0.45,0.51,-0.76,-0.81,0.49,0.88,0.06,-4.66,0,0
2020/12/8,0.35,-0.23,0.06,0.28,-0.76,0.5,-1.62,-0.3,-0.19,0.34,0.73,0.06,-23.71,1,1
2020/12/9,-0.35,-0.25,0.47,-0.79,0.75,-1.94,2.02,1.33,-1.12,-2.89,0.21,-0.86,-94.99,1,2
2020/12/10,-0.23,0.05,-0.33,-0.13,-0.35,0.54,-0.33,-0.23,0.04,-0.04,-0.98,0.25,49.1,3,3
2020/12/11,0.16,-0.76,-1.36,-0.13,0.36,-0.23,0.86,-0.39,-0.77,-1.08,0.09,-0.24,-22.77,1,1
2020/12/14,-0.62,0.37,0.83,-0.44,-0.44,0.5,-0.28,0.3,0.66,1.19,-0.36,-0.14,-4.72,0,0
2020/12/15,1.13,0.04,1.06,1.29,-0.69,1.25,-0.19,-0.17,-0.06,1.41,-1.0,0.84,76.72,3,4
2020/12/16,-0.15,0.31,1.6,0.18,0.97,0.5,0.54,0.26,-0.01,-0.05,1.68,0.23,21.7,3,3
2020/12/17,0.49,0.03,0.75,0.58,0.82,0.84,-0.05,0.18,1.13,0.17,-0.32,0.06,9.2,0,0
2020/12/18,-0.41,-0.39,-0.27,-0.35,-0.67,-0.07,0.06,-0.16,-0.4,-0.48,-0.06,0.24,23.83,3,3
2020/12/21,0.12,-2.43,-2.82,-0.39,-0.72,-0.1,0.23,-0.18,0.76,-0.63,0.95,-0.36,-36.85,1,1
2020/12/22,-0.67,1.36,1.3,-0.21,-0.76,0.51,-1.62,-1.04,-1.86,-0.12,-1.44,0.38,3.24,0,0
2020/12/23,0.38,1.11,1.26,0.07,0.86,-0.29,0.96,0.33,0.76,-0.74,0.32,0.28,33.2,3,3
2020/12/28,0.68,1.2,1.49,0.87,-0.2,0.74,0.06,0.74,0.02,-0.22,1.06,-0.09,17.84,0,0
2020/12/29,-0.22,0.42,-0.21,-0.22,0.8,-0.38,0.42,2.66,-0.54,-0.23,-0.08,0.03,13.92,0,0
2020/12/30,0.24,-0.63,-0.31,0.13,1.99,0.15,1.88,-0.45,1.05,1.67,1.49,0.23,16.83,0,0
2021/1/4,-1.25,0.68,0.06,-1.48,0.86,-1.47,2.47,-0.68,0.86,-0.44,1.15,-0.29,11.61,0,0
2021/1/5,0.55,-0.44,-0.55,0.71,0.56,0.95,1.57,-0.37,0.73,1.94,0.66,0.4,131.89,4,4
2021/1/6,1.44,1.19,1.76,0.57,0.29,-0.61,-0.75,-0.38,0.63,-0.32,-0.11,0.8,76.39,3,4
2021/1/7,0.69,0.7,0.55,1.48,-0.24,2.56,2.14,1.6,0.71,3.86,1.54,1.1,151.13,4,4
2021/1/8,0.18,0.65,0.58,0.55,1.07,1.03,3.97,2.36,-0.17,-0.02,1.64,-0.21,-38.37,1,1
2021/1/12,0.19,-0.2,-0.08,0.04,1.14,0.28,-0.71,0.09,2.18,0.61,-0.36,0.31,49.46,3,3
